Downloaded URL,Size in Bytes,No of outlinks,ContentType
https://www.nytimes.com/2021/05/21/business/529-college-savings-plans.html,265921,122,text/html
https://www.nytimes.com/article/public-service-loan-forgiveness-changes.html,305440,155,text/html
https://www.nytimes.com/by/alexandra-alter,390033,56,text/html
https://www.nytimes.com/2018/03/30/your-money/student-public-service-loan-forgiveness-program.html,275953,135,text/html
https://www.nytimes.com/2017/10/27/your-money/paying-for-college/student-loan-payments.html,278041,125,text/html
https://www.nytimes.com/2018/04/06/your-money/public-servants-student-loans.html,274906,120,text/html
https://www.nytimes.com/2023/09/13/us/daca-immigration-ruling.html,253529,116,text/html
https://www.nytimes.com/2021/04/02/your-money/financial-literacy-courses.html,261277,124,text/html
https://www.nytimes.com/2021/06/06/your-money/parent-plus-loans-debt.html,351176,141,text/html
https://www.nytimes.com/2019/05/28/reader-center/international-college-costs-financing.html,288394,128,text/html
https://www.nytimes.com/sitemap/1862/03/,82554,64,text/html
https://www.nytimes.com/sitemap/1862/01/,82266,63,text/html
https://www.nytimes.com/sitemap/1862/11/,82300,63,text/html
https://www.nytimes.com/sitemap/1862/08/,82585,64,text/html
https://www.nytimes.com/sitemap/1862/06/,82155,63,text/html
https://www.nytimes.com/sitemap/1862/04/,82191,63,text/html
https://www.nytimes.com/sitemap/1862/02/,81567,61,text/html
https://www.nytimes.com/sitemap/1862/12/,82666,64,text/html
https://www.nytimes.com/sitemap/1862/10/,82629,64,text/html
https://www.nytimes.com/sitemap/1862/09/,82335,63,text/html
https://www.nytimes.com/sitemap/1862/07/,82158,63,text/html
https://www.nytimes.com/sitemap/1862/05/,82474,64,text/html
https://www.nytimes.com/section/well/family,472715,68,text/html
https://www.nytimes.com/sitemap/1986/08/,82591,64,text/html
https://www.nytimes.com/2017/11/15/well/family/why-your-grumpy-teenager-doesnt-want-to-talk-to-you.html?action=click&pgtype=Article&state=default&module=styln-teens-communication&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,258578,122,text/html
https://www.nytimes.com/sitemap/1986/07/,82511,64,text/html
https://www.nytimes.com/sitemap/1986/05/,82480,64,text/html
https://www.nytimes.com/sitemap/1986/03/,82554,64,text/html
https://www.nytimes.com/sitemap/1986/01/,82628,64,text/html
https://www.nytimes.com/sitemap/1986/11/,82300,63,text/html
https://www.nytimes.com/sitemap/1986/09/,82335,63,text/html
https://www.nytimes.com/2021/09/21/well/family/teens-social-media-help.html?action=click&pgtype=Article&state=default&module=styln-teens-communication&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,275383,135,text/html
https://www.nytimes.com/2018/03/10/opinion/sunday/youtube-politics-radical.html,255820,122,text/html
https://www.nytimes.com/sitemap/1986/06/,82155,63,text/html
https://www.nytimes.com/sitemap/1986/04/,82191,63,text/html
https://www.nytimes.com/sitemap/1986/02/,81567,61,text/html
https://www.nytimes.com/sitemap/1986/12/,82660,64,text/html
https://www.nytimes.com/sitemap/1986/10/,82629,64,text/html
https://www.nytimes.com/2022/08/24/well/family/reconnect-parents-teens.html?action=click&pgtype=Article&state=default&module=styln-teens-communication&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,265026,128,text/html
https://www.nytimes.com/2020/12/24/us/remote-learning-student-income.html,271598,121,text/html
https://www.nytimes.com/explain/2022/04/23/health/teen-mental-health-faq?action=click&pgtype=Article&state=default&module=styln-teens-communication&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,350796,121,text/html
https://www.nytimes.com/2021/01/16/health/covid-kids-tech-use.html,282887,126,text/html
https://www.nytimes.com/2020/10/19/parenting/active-listening-communication-advice.html?action=click&pgtype=Article&state=default&module=styln-teens-communication&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,267699,129,text/html
https://www.nytimes.com/2023/09/29/opinion/nazi-memorabilia-market-liveauctioneers.html,364577,140,text/html
https://www.nytimes.com/2023/09/25/arts/design/kehinde-wiley-africa-presidential-portraits.html,285128,131,text/html
https://www.nytimes.com/2023/09/28/briefing/trump-trial-appeals-court-government-shutdown.html,308187,151,text/html
https://www.nytimes.com/2023/09/25/nyregion/trump-letitia-james-fraud-lawsuit-trial.html,272226,122,text/html
https://www.nytimes.com/article/how-to-be-happy.html,357790,141,text/html
https://www.nytimes.com/2023/09/26/style/ribbons-bows-nyfw-tiktok.html,270981,139,text/html
https://www.nytimes.com/2023/09/28/business/government-shutdown-small-business.html,266432,117,text/html
https://www.nytimes.com/2023/09/28/nyregion/menendez-indictment-charges-corruption.html,257139,119,text/html
https://www.nytimes.com/2023/09/25/world/americas/mexico-abortion-women-border.html,274637,126,text/html
https://www.nytimes.com/2023/09/30/world/europe/slovakia-election-ukraine.html,270968,135,text/html
https://www.nytimes.com/article/how-to-give-a-gift.html,306151,126,text/html
https://www.nytimes.com/2023/10/01/books/review/death-valley-melissa-broder.html,245815,128,text/html
https://www.nytimes.com/2023/09/30/magazine/shohei-ohtani.html,296844,120,text/html
https://www.nytimes.com/2023/09/27/arts/music/nashawn-breedlove-8-mile-dead.html,249102,128,text/html
https://www.nytimes.com/2023/09/27/us/politics/chinese-hackers-state-department.html,231385,116,text/html
https://www.nytimes.com/2023/09/25/health/cannabis-adolescents-dispensaries.html,231024,115,text/html
https://www.nytimes.com/2023/09/30/dining/gorgeous-thieboudienne-maple-butter-roast-chicken-and-gochujang-potato-stew.html,264746,134,text/html
https://www.nytimes.com/2023/09/26/world/europe/sweden-nato-turkey-fighter-jets.html,241194,136,text/html
https://www.nytimes.com/2023/09/28/arts/cocoon-geometric-jeppe-carlsen.html,254806,128,text/html
https://www.nytimes.com/by/lara-atella,185299,37,text/html
https://www.nytimes.com/2023/09/28/sports/golf/ryder-cup-zach-johnson.html,240521,120,text/html
https://www.nytimes.com/2023/09/29/us/politics/shutdown-mccarthy.html,267019,133,text/html
https://www.nytimes.com/2023/09/25/us/politics/senate-shutdown-ukraine.html,276331,127,text/html
https://www.nytimes.com/2023/09/25/us/politics/states-project-democrats.html,268027,119,text/html
https://www.nytimes.com/2023/09/29/well/family/relationships-intimacy-bristle-reaction-sex.html,269781,140,text/html
https://www.nytimes.com/2023/09/28/nyregion/nyc-income-gap-wages.html,275303,121,text/html
https://www.nytimes.com/2023/09/29/science/superconductor-retraction-ranga-dias-rochester.html,258639,123,text/html
https://www.nytimes.com/2023/09/30/world/europe/kosovo-serbia-troops-nato.html,249258,127,text/html
https://www.nytimes.com/2023/09/30/us/marion-kansas-police-chief-suspended.html,243015,119,text/html
https://www.nytimes.com/issue/todayspaper/2023/09/26/todays-new-york-times,960381,74,text/html
https://www.nytimes.com/2023/09/25/arts/design/art-institutes-closures.html,242734,126,text/html
https://www.nytimes.com/2023/09/29/world/africa/sudan-war-united-arab-emirates-chad.html,357979,137,text/html
https://www.nytimes.com/2023/09/25/briefing/writers-strike-black-sea-menendez.html,300721,148,text/html
https://www.nytimes.com/2023/09/27/business/economy/las-vegas-strip-strike-authorization.html,247246,119,text/html
https://www.nytimes.com/2023/09/29/movies/wes-anderson-pedro-almodovar-short-films.html,252249,133,text/html
https://www.nytimes.com/2023/09/29/world/australia/australia-high-speed-trains.html,263173,127,text/html
https://www.nytimes.com/2023/09/29/business/hyundai-kia-recall-fire.html,236546,117,text/html
https://www.nytimes.com/2023/09/29/world/what-im-reading-apples-private-actors-and-marina-abramovic.html,271283,125,text/html
https://www.nytimes.com/2023/09/25/opinion/letters/aid-in-dying.html,258735,123,text/html
https://www.nytimes.com/2023/09/29/pageoneplus/corrections-sept-29-2023.html,200163,113,text/html
https://www.nytimes.com/2023/09/27/well/mind/mental-health-mattering-self-esteem.html,247316,115,text/html
https://www.nytimes.com/2023/09/27/learning/lesson-plan-applying-to-college-in-the-age-of-ai.html,319840,129,text/html
https://www.nytimes.com/2023/09/29/business/media/fact-checkers-misinformation.html,301914,152,text/html
https://www.nytimes.com/article/how-to-do-makeup.html,344136,135,text/html
https://www.nytimes.com/2023/09/29/style/love-letter-newsletter-touch-free-orgasms-cryogenics-and-a-secret-beloved.html,257987,122,text/html
https://www.nytimes.com/issue/todaysinyt/2023/09/29/todays-new-york-times-international-edition,565635,66,text/html
https://www.nytimes.com/article/how-to-pack-a-suitcase.html,341014,139,text/html
https://www.nytimes.com/by/shivani-vora,298206,53,text/html
https://www.nytimes.com/2023/09/28/us/national-parks-shutdown.html,271919,123,text/html
https://www.nytimes.com/2023/09/29/sports/baseball/phillies-baseball-playoffs-alligator-helmet.html,235606,117,text/html
https://www.nytimes.com/2021/07/28/science/sponge-fossil.html,260842,127,text/html
https://www.nytimes.com/sitemap/1945/10/,82629,64,text/html
https://www.nytimes.com/sitemap/1945/12/,82666,64,text/html
https://www.nytimes.com/sitemap/1945/02/,81561,61,text/html
https://www.nytimes.com/sitemap/1945/04/,82191,63,text/html
https://www.nytimes.com/sitemap/1945/06/,82155,63,text/html
https://www.nytimes.com/sitemap/1945/08/,82591,64,text/html
https://www.nytimes.com/sitemap/1945/11/,82300,63,text/html
https://www.nytimes.com/sitemap/1945/01/,82628,64,text/html
https://www.nytimes.com/sitemap/1945/03/,82554,64,text/html
https://www.nytimes.com/sitemap/1945/05/,82480,64,text/html
https://www.nytimes.com/sitemap/1945/07/,82511,64,text/html
https://www.nytimes.com/sitemap/1945/09/,82335,63,text/html
https://www.nytimes.com/sitemap/1973/08/,82591,64,text/html
https://www.nytimes.com/sitemap/1973/06/,82149,63,text/html
https://www.nytimes.com/sitemap/1973/05/,82480,64,text/html
https://www.nytimes.com/sitemap/1973/03/,82554,64,text/html
https://www.nytimes.com/sitemap/1973/11/,82300,63,text/html
https://www.nytimes.com/sitemap/1973/01/,82628,64,text/html
https://www.nytimes.com/sitemap/1973/09/,82335,63,text/html
https://www.nytimes.com/sitemap/1973/07/,82517,64,text/html
https://www.nytimes.com/sitemap/1973/04/,82191,63,text/html
https://www.nytimes.com/sitemap/1973/02/,81567,61,text/html
https://www.nytimes.com/sitemap/1973/12/,82666,64,text/html
https://www.nytimes.com/sitemap/1973/10/,82629,64,text/html
https://www.nytimes.com/sitemap/1937/06/,82155,63,text/html
https://www.nytimes.com/sitemap/1937/08/,82591,64,text/html
https://www.nytimes.com/sitemap/1937/10/,82629,64,text/html
https://www.nytimes.com/sitemap/1937/12/,82660,64,text/html
https://www.nytimes.com/sitemap/1937/02/,81567,61,text/html
https://www.nytimes.com/sitemap/1937/04/,82191,63,text/html
https://www.nytimes.com/sitemap/1937/07/,82511,64,text/html
https://www.nytimes.com/sitemap/1937/09/,82329,63,text/html
https://www.nytimes.com/sitemap/1937/01/,82628,64,text/html
https://www.nytimes.com/sitemap/1937/11/,82294,63,text/html
https://www.nytimes.com/sitemap/1937/03/,82554,64,text/html
https://www.nytimes.com/sitemap/1937/05/,82480,64,text/html
https://www.nytimes.com/2023/04/10/upshot/spelling-bee-buddy-introduction.html,260260,130,text/html
https://www.nytimes.com/by/neil-berg,512679,39,text/html
https://www.nytimes.com/by/eden-weingart,709713,53,text/html
https://www.nytimes.com/2021/07/26/crosswords/spelling-bee-forum-introduction.html,264083,123,text/html
https://www.nytimes.com/by/aaron-krolik,967298,56,text/html
https://www.nytimes.com/sitemap/1970/10/,82623,64,text/html
https://www.nytimes.com/sitemap/1970/12/,82660,64,text/html
https://www.nytimes.com/sitemap/1970/02/,81567,61,text/html
https://www.nytimes.com/sitemap/1970/03/,82554,64,text/html
https://www.nytimes.com/sitemap/1970/05/,82480,64,text/html
https://www.nytimes.com/sitemap/1970/07/,82517,64,text/html
https://www.nytimes.com/sitemap/1970/09/,82335,63,text/html
https://www.nytimes.com/sitemap/1970/11/,82300,63,text/html
https://www.nytimes.com/2020/11/09/world/europe/jonathan-sacks-dead.html,243329,119,text/html
https://www.nytimes.com/2020/05/22/sports/basketball/jerry-sloan-dead.html,251347,114,text/html
https://www.nytimes.com/2020/07/31/movies/alan-parker-versatile-film-director-is-dead-at-76.html,259737,118,text/html
https://www.nytimes.com/2020/06/30/arts/television/carl-reiner-dead.html,303973,124,text/html
https://www.nytimes.com/2020/06/19/sports/baseball/mike-mccormick-dead.html,231093,118,text/html
https://www.nytimes.com/2020/05/26/arts/music/jimmy-cobb-dead.html,254349,128,text/html
https://www.nytimes.com/2020/04/05/obituaries/tom-dempsey-dead.html,237225,114,text/html
https://www.nytimes.com/2020/11/20/books/jan-morris-dead.html,280457,124,text/html
https://www.nytimes.com/2020/08/14/arts/music/julian-bream-dead.html,269268,120,text/html
https://www.nytimes.com/2020/08/09/books/rabbi-adin-steinsaltz-dead.html,247518,116,text/html
https://www.nytimes.com/2020/06/30/sports/olympics/angela-madsen-paralympian-dead.html,275176,120,text/html
https://www.nytimes.com/2020/10/13/arts/television/tom-kennedy-dies.html,241330,119,text/html
https://www.nytimes.com/2020/05/08/arts/satish-gujral-dead.html,248840,120,text/html
https://www.nytimes.com/2020/05/18/arts/television/ken-osmond-eddie-haskell-dead.html,255613,116,text/html
https://www.nytimes.com/2020/03/30/arts/music/joe-diffie-dead-coronavirus.html,244730,116,text/html
https://www.nytimes.com/2020/04/22/theater/shirley-knight-dead.html,265538,118,text/html
https://www.nytimes.com/2020/10/16/movies/rhonda-fleming-dead.html?smtyp=cur&smid=tw-nytobits,247427,117,text/html
https://www.nytimes.com/2020/03/04/obituaries/javier-perez-de-cuellar-dead.html,270683,117,text/html
https://www.nytimes.com/2020/05/31/us/herbert-stempel-dead.html,245570,118,text/html
https://www.nytimes.com/2020/09/12/business/terence-conran-dead.html,263965,115,text/html
https://www.nytimes.com/2020/09/18/books/winston-groom-dead-forrest-gump.html,245096,124,text/html
https://www.nytimes.com/2020/01/30/arts/television/fred-silverman-dead.html,256319,117,text/html
https://www.nytimes.com/2020/11/10/world/middleeast/saeb-erekat-palestinian-negotiator-dead.html,302404,127,text/html
https://www.nytimes.com/2020/06/17/health/dr-tomisaku-kawasaki-who-pinpointed-a-mysterious-disease-dies-at-95.html,239242,120,text/html
https://www.nytimes.com/2020/01/31/arts/television/jack-burns-dead.html,251987,121,text/html
https://www.nytimes.com/2020/11/08/arts/television/alex-trebek-dead.html,312146,139,text/html
https://www.nytimes.com/2020/02/28/books/lisel-mueller-dead.html,252206,123,text/html
https://www.nytimes.com/2020/07/08/arts/music/ida-haendel-dead.html,247332,116,text/html
https://www.nytimes.com/2020/09/18/arts/design/christian-liaigre-dead.html,255938,123,text/html
https://www.nytimes.com/2020/12/18/us/ralph-k-winter-jr-dead.html,257421,128,text/html
https://www.nytimes.com/2020/03/02/arts/television/james-lipton-dead.html,259002,118,text/html
https://www.nytimes.com/2020/03/06/sports/olympics/eva-szekely-dead.html,247389,120,text/html
https://www.nytimes.com/2020/10/19/arts/television/clark-middleton-dead.html,258631,127,text/html
https://www.nytimes.com/2020/04/06/science/space/e-margaret-burbidge-dead.html,281522,126,text/html
https://www.nytimes.com/2020/03/30/science/philip-w-anderson-dead.html,260417,130,text/html
https://www.nytimes.com/2020/03/28/us/tom-coburn-dead.html,259175,119,text/html
https://www.nytimes.com/2020/04/06/sports/baseball/al-kaline-tigers-perennial-all-around-all-star-is-dead-at-85.html,253964,118,text/html
https://www.nytimes.com/2020/11/16/sports/baseball/lindy-mcdaniel-dead-coronavirus.html,247861,118,text/html
